NLh_load,P_off_wind2,P_off_wind3,P_off_wind1
19093.895215787135,197.09266059639407,84.57692966003404,85.14287846676267
18589.791564679836,204.2573519462167,90.22884003459154,49.13865028538839
18488.970834458378,262.16028548969155,64.28914964391696,80.74238727949927
18334.969938845377,228.3797264900065,45.368744867642484,90.9625721157024
18268.494732105955,85.9010144794832,59.4919392590967,69.99567024586018
18154.378960536615,46.265053019710884,61.60607246703591,77.97573699935444
19090.571455450165,14.884216294079865,21.415985051348986,71.67330298640853
18478.999553447462,6.302546888158829,7.175748452145192,78.5215913887858
17981.543423014107,0.8244745008289104,11.285061125537743,110.70828047406167
17159.46669966991,2.6338670444017436,29.069113611748673,399.3751724067606
16103.61883262539,2.0759848191494905,67.78992431560988,448.7645454560717
14616.790041886949,18.3390287948152,79.68475137295171,609.0939597824757
13751.504434162114,28.9632378697973,127.25821914503682,581.7656198987095
12687.901126331337,29.088224863631357,110.55844703974162,699.595590008637
11981.048094668799,24.287330443753696,181.18834207006205,732.9960583397749
11530.12460895304,33.04650227160348,322.36774374533513,572.2799454706545
11174.482252897125,44.42311870339006,277.90868622370436,498.22858594439873
11072.553602563341,38.92929169954631,298.0875486478608,484.383523494263
11546.743410637895,42.32010475974386,317.5989030949108,417.06628334693664
13276.206705975239,39.381612472306,289.7994272260878,353.323944502248
16402.757262952797,37.5044442749606,292.7440925115276,379.1931655063317
18184.292803569355,24.96763306344645,316.2620561210156,266.02899801675966
18681.748934002706,18.16739336623201,291.630578485244,279.74298366281715
18685.072694339677,52.4143944069836,236.29045004696746,333.00900697490226
18628.568768611167,85.14287846676267,197.09266059639407,271.668993078534
18251.875930421098,49.13865028538839,204.2573519462167,225.66713079163884
18130.00471806549,80.74238727949927,262.16028548969155,183.11980778737654
18178.75320300774,90.9625721157024,228.3797264900065,186.87479680833744
18156.59480076126,69.99567024586018,85.9010144794832,180.33638477836706
18245.228409747157,77.97573699935444,46.265053019710884,155.97232072097495
19150.399141515645,71.67330298640853,14.884216294079865,158.81136475272922
18487.862914346053,78.5215913887858,6.302546888158829,144.6105222775322
18111.170076155988,110.70828047406167,0.8244745008289104,172.7456078707733
17225.941906409327,399.3751724067606,2.6338670444017436,166.07076191881617
16176.74156003876,448.7645454560717,2.0759848191494905,181.07934492631418
14498.242589868309,609.0939597824757,18.3390287948152,160.8747629778454
13563.158015067082,581.7656198987095,28.9632378697973,188.66936088316444
12347.769651847952,699.595590008637,29.088224863631357,215.69613115335062
11616.542377714291,732.9960583397749,24.287330443753696,166.2634120235988
11392.742515024898,572.2799454706545,33.04650227160348,142.69222595417148
11317.403947386885,498.22858594439873,44.42311870339006,181.02901243926595
11216.583217165427,484.383523494263,38.92929169954631,208.0468866221581
11576.657253670639,417.06628334693664,42.32010475974386,213.7178397880608
13240.75326238088,353.323944502248,39.381612472306,119.13369619062834
16155.691077904607,379.1931655063317,37.5044442749606,144.6673153980199
18008.133505709877,266.02899801675966,24.96763306344645,172.8704778529733
18512.23715681718,279.74298366281715,18.16739336623201,213.8226280959567
18478.999553447462,333.00900697490226,52.4143944069836,300.89353368331257
18570.956922770332,271.668993078534,85.14287846676267,266.09201600715403
18362.66794165347,225.66713079163884,49.13865028538839,225.2387490292147
18568.741082545686,183.11980778737654,80.74238727949927,226.7415596400766
18466.812432211904,186.87479680833744,90.9625721157024,195.94362335351525
18519.992597603443,180.33638477836706,69.99567024586018,187.1262877157712
18968.700243094554,155.97232072097495,77.97573699935444,163.3530830016073
19435.13461038284,158.81136475272922,71.67330298640853,224.28507493723612
18638.54004962208,144.6105222775322,78.5215913887858,332.70144533275317
18110.062156043667,172.7456078707733,110.70828047406167,508.1014125233322
17413.180405392035,166.07076191881617,399.3751724067606,599.8757161260913
16342.929576887316,181.07934492631418,448.7645454560717,812.5743137285376
15003.454161087928,160.8747629778454,609.0939597824757,774.5066610565491
14399.637699871497,188.66936088316444,581.7656198987095,838.3742103289102
13227.458221032994,215.69613115335062,699.595590008637,792.6088843051208
12424.21613959829,166.2634120235988,732.9960583397749,758.7646769060214
12070.789623767021,142.69222595417148,572.2799454706545,601.4681242003566
11758.35615209173,181.02901243926595,498.22858594439873,490.69925060755617
11555.606771536486,208.0468866221581,484.383523494263,619.6064695484006
11875.795683998045,213.7178397880608,417.06628334693664,645.7705924771907
13529.92041169737,119.13369619062834,353.323944502248,565.874066583926
16549.002717779527,144.6673153980199,379.1931655063317,581.6728277645434
18763.735022314664,172.8704778529733,266.02899801675966,562.6266872914584
19503.82565734691,213.8226280959567,279.74298366281715,626.12526973528
19604.646387568373,300.89353368331257,333.00900697490226,578.1885578061356
19661.150313296883,266.09201600715403,271.668993078534,534.9471029358166
19513.796938357827,225.2387490292147,225.66713079163884,417.2335119003278
19742.028481496513,226.7415596400766,183.11980778737654,368.69345487302826
19524.876139481068,195.94362335351525,186.87479680833744,308.2599845769023
19275.594114208227,187.1262877157712,180.33638477836706,281.47632921889294
19312.155477914912,163.3530830016073,155.97232072097495,244.774511371746
19554.789982513805,224.28507493723612,158.81136475272922,185.02768965848063
19130.456579493817,332.70144533275317,144.6105222775322,229.41521063102905
18691.72021501362,508.1014125233322,172.7456078707733,265.27222212652083
17940.550378858134,599.8757161260913,166.07076191881617,323.8916827813954
16493.606712163342,812.5743137285376,181.07934492631418,298.3502559829079
15040.01552479461,774.5066610565491,160.8747629778454,229.58410761510868
14217.938801450406,838.3742103289102,188.66936088316444,151.06270943566594
13210.839419348136,792.6088843051208,215.69613115335062,289.15836628843596
12369.928054094426,758.7646769060214,166.2634120235988,671.7391187255906
12006.530257252243,601.4681242003566,142.69222595417148,382.19159057799345
11661.967102319564,490.69925060755617,181.02901243926595,608.767760811356
11648.672060971681,619.6064695484006,208.0468866221581,701.7429570796066
12352.201332297249,645.7705924771907,213.7178397880608,701.9929106998027
14180.2695176314,565.874066583926,119.13369619062834,760.4421357602997
16801.60850338934,581.6728277645434,144.6673153980199,686.6130424026101
18729.38949883263,562.6266872914584,172.8704778529733,684.3864381656624
19082.816014663895,626.12526973528,213.8226280959567,626.3111229835695
18979.779444217795,578.1885578061356,300.89353368331257,537.2980765346441
18868.98743298542,534.9471029358166,266.09201600715403,567.0753552496706
18698.367735687563,417.2335119003278,225.2387490292147,635.1968488949589
18809.159746919933,368.69345487302826,226.7415596400766,691.2172358844707
18562.093561871745,308.2599845769023,195.94362335351525,792.7775813247059
18321.674897497494,281.47632921889294,187.1262877157712,830.2941046787981
18239.688809185544,244.774511371746,163.3530830016073,854.5426016730976
18960.944802308284,185.02768965848063,224.28507493723612,849.0264483591086
18676.209333441086,229.41521063102905,332.70144533275317,818.3304878130181
18013.6731062715,265.27222212652083,508.1014125233322,842.2282668030418
17110.718214727658,323.8916827813954,599.8757161260913,773.8571399281146
15764.59527825433,298.3502559829079,812.5743137285376,594.0294901014936
14484.947548520424,229.58410761510868,774.5066610565491,446.3354081001485
14145.923994149365,151.06270943566594,838.3742103289102,442.91067534456226
13177.601815978423,289.15836628843596,792.6088843051208,629.2720994165375
12290.15780600712,671.7391187255906,758.7646769060214,585.0505820445909
11774.974953776587,382.19159057799345,601.4681242003566,518.0753225389392
11461.433561988968,608.767760811356,490.69925060755617,674.2812092166216
11228.770338400987,701.7429570796066,619.6064695484006,596.7891720814802
11445.922680416435,701.9929106998027,645.7705924771907,707.2714811752737
12016.501538263157,760.4421357602997,565.874066583926,591.3288230627709
13186.465176877013,686.6130424026101,581.6728277645434,493.13300992197793
14530.372273125698,684.3864381656624,562.6266872914584,364.001822652481
15899.761531957827,626.3111229835695,626.12526973528,268.5040619116925
16422.699824974625,537.2980765346441,578.1885578061356,214.68558217116515
16567.83735968903,567.0753552496706,534.9471029358166,173.98864708597094
16365.087979133792,635.1968488949589,417.2335119003278,111.46916185777133
16042.683226447585,691.2172358844707,368.69345487302826,80.61900826781238
15678.17750949308,792.7775813247059,308.2599845769023,72.22462684748703
15415.600442872359,830.2941046787981,281.47632921889294,117.08546939373716
15557.414217249792,854.5426016730976,244.774511371746,86.73362234373862
16433.77902609786,849.0264483591086,185.02768965848063,46.53061149574643
16473.664150141514,818.3304878130181,229.41521063102905,20.00704171213012
16555.650238453472,842.2282668030418,265.27222212652083,6.850250949911163
15714.738873199762,773.8571399281146,323.8916827813954,4.676400869677277
14519.29307200246,594.0294901014936,298.3502559829079,9.358348045716953
13985.275577862421,446.3354081001485,229.58410761510868,94.74701183479077
13363.732394848814,442.91067534456226,151.06270943566594,210.02550233648
12487.367586000742,629.2720994165375,289.15836628843596,336.1805670140007
11792.701675573764,585.0505820445909,671.7391187255906,387.4768399401551
11182.23769368339,518.0753225389392,382.19159057799345,426.33285411910197
10899.71806504084,674.2812092166216,608.767760811356,360.17642241244437
10928.523987961258,596.7891720814802,701.7429570796066,387.77783493975437
11057.042720990808,707.2714811752737,701.9929106998027,393.81403581841136
11277.51882334323,591.3288230627709,760.4421357602997,378.03215853103774
11782.730394562852,493.13300992197793,686.6130424026101,352.1436740109829
12376.575574768369,364.001822652481,684.3864381656624,306.04060569180024
13311.660149569594,268.5040619116925,626.3111229835695,259.8886472235773
14224.586322124347,214.68558217116515,537.2980765346441,267.773098305096
14031.808222580017,173.98864708597094,567.0753552496706,275.6700371919037
14042.887423703256,111.46916185777133,635.1968488949589,270.8941372931143
13943.174613594121,80.61900826781238,691.2172358844707,254.8992686140266
13677.273786636426,72.22462684748703,792.7775813247059,210.97687366800412
13264.019584739675,117.08546939373716,830.2941046787981,149.5335560820851
13622.985701132566,86.73362234373862,854.5426016730976,161.55043485017418
15930.783295102887,46.53061149574643,849.0264483591086,136.4901679199226
16806.04018383863,20.00704171213012,818.3304878130181,122.82407207196471
16853.680748668554,6.850250949911163,842.2282668030418,106.94746028978473
16268.698929361624,4.676400869677277,773.8571399281146,107.75647074765378
15352.448996469902,9.358348045716953,594.0294901014936,187.73215390087654
14760.819656489033,94.74701183479077,446.3354081001485,197.24368213527467
13545.431293269905,210.02550233648,442.91067534456226,230.10702024391068
12541.655671504604,336.1805670140007,629.2720994165375,180.80829672189628
11861.392722537836,387.4768399401551,585.0505820445909,229.24090543043386
11639.808700073088,426.33285411910197,518.0753225389392,243.92300432746558
11474.728603336853,360.17642241244437,674.2812092166216,310.0797363547556
11660.859182207243,387.77783493975437,596.7891720814802,358.8208039139608
12178.25787466242,393.81403581841136,707.2714811752737,549.7338797510661
14166.974476283513,378.03215853103774,591.3288230627709,439.4553129516929
17077.480611357947,352.1436740109829,493.13300992197793,457.26567812029487
18892.25375534422,306.04060569180024,364.001822652481,405.4651679564157
19206.903067244155,259.8886472235773,268.5040619116925,466.1382616992278
19150.399141515645,267.773098305096,214.68558217116515,460.30546979706844
18985.31904477941,275.6700371919037,173.98864708597094,507.6713598739523
18604.194526140043,270.8941372931143,111.46916185777133,555.4627693386669
18693.93605523827,254.8992686140266,80.61900826781238,622.2832768242837
18446.869870190076,210.97687366800412,72.22462684748703,522.7686707424496
18318.351137160524,149.5335560820851,117.08546939373716,551.294092462525
18410.308506483394,161.55043485017418,86.73362234373862,454.2701829165535
19439.566290832136,136.4901679199226,46.53061149574643,332.76547205434235
18875.634953659363,122.82407207196471,20.00704171213012,414.6396134867037
18640.75588984673,106.94746028978473,6.850250949911163,431.4891851564142
17994.838464361994,107.75647074765378,4.676400869677277,314.5784828641987
16981.09156158578,187.73215390087654,9.358348045716953,357.4483369102478
15565.169658036059,197.24368213527467,94.74701183479077,370.7493639024663
14714.287011771434,230.10702024391068,210.02550233648,361.09927654803727
13352.653193725573,180.80829672189628,336.1805670140007,343.8005824913146
12347.769651847952,229.24090543043386,387.4768399401551,383.3019213170079
11953.350091860706,243.92300432746558,426.33285411910197,385.2743746506187
11818.183838157209,310.0797363547556,360.17642241244437,416.8525054204715
11743.95319063152,358.8208039139608,387.77783493975437,453.7605783112239
12145.020271292711,549.7338797510661,393.81403581841136,378.37435864349766
13849.001404046603,439.4553129516929,378.03215853103774,244.210261567366
16652.03928822564,457.26567812029487,352.1436740109829,142.3270604904755
18498.94211546929,405.4651679564157,306.04060569180024,104.90494892021351
19227.953549378304,466.1382616992278,259.8886472235773,60.538179164548346
19196.93178623324,460.30546979706844,267.773098305096,42.64801726266992
19266.730753309635,507.6713598739523,275.6700371919037,57.338451422850085
18893.36167545654,555.4627693386669,270.8941372931143,86.90785462875193
18854.58447152521,622.2832768242837,254.8992686140266,87.69401152235397
18661.806371980878,522.7686707424496,210.97687366800412,69.47742870825445
18461.272831650287,551.294092462525,149.5335560820851,80.07211191762018
18442.438189740784,454.2701829165535,161.55043485017418,141.13455460803837
18932.13887938787,332.76547205434235,136.4901679199226,150.5241458970193
18329.43033828376,414.6396134867037,122.82407207196471,221.69695680661837
18019.212706833114,431.4891851564142,106.94746028978473,296.2963218340462
17581.584262465243,314.5784828641987,107.75647074765378,435.32352371218434
16660.90264912423,357.4483369102478,187.73215390087654,493.81596229630765
15268.247067933302,370.7493639024663,197.24368213527467,734.2537324384392
14447.27826470142,361.09927654803727,230.10702024391068,872.94643545173
13094.507807554148,343.8005824913146,180.80829672189628,935.2477796359542
12195.984596459604,383.3019213170079,229.24090543043386,938.2811104108346
11720.686868272722,385.2743746506187,243.92300432746558,904.4865227817251
11513.505807268184,416.8525054204715,310.0797363547556,901.9682956710122
11509.074126818892,453.7605783112239,358.8208039139608,823.1694333635753
11884.659044896633,378.37435864349766,549.7338797510661,840.4445118428263
13796.929158767389,244.210261567366,439.4553129516929,895.481562347179
16505.793833398904,142.3270604904755,457.26567812029487,929.4406229145603
18428.035228280576,104.90494892021351,405.4651679564157,937.1040170800323
18893.36167545654,60.538179164548346,466.1382616992278,911.1197929351408
18974.239843656174,42.64801726266992,460.30546979706844,908.9022574741798
18856.800311749856,57.338451422850085,507.6713598739523,869.7231221862194
18888.929995007245,86.90785462875193,555.4627693386669,855.1788397037661
19190.284265559298,87.69401152235397,622.2832768242837,776.5747451239488
19357.58020252018,69.47742870825445,522.7686707424496,777.8510581049773
19374.199004205035,80.07211191762018,551.294092462525,733.1188190101815
19576.94838476028,141.13455460803837,454.2701829165535,601.1152784183563
19765.294803855315,150.5241458970193,332.76547205434235,516.9642340803539
19038.499210170947,221.69695680661837,414.6396134867037,402.3165881834183
18682.85685411503,296.2963218340462,431.4891851564142,400.23229505883114
18024.752307394734,435.32352371218434,314.5784828641987,393.658529605787
16849.249068219262,493.81596229630765,357.4483369102478,350.35196374361243
15546.335016126557,734.2537324384392,370.7493639024663,347.0226074394242
14880.475028619994,872.94643545173,361.09927654803727,304.01870467151167
13635.172822368122,935.2477796359542,343.8005824913146,349.88080282065806
12664.634803972538,938.2811104108346,383.3019213170079,360.78813831403136
12190.444995897984,904.4865227817251,385.2743746506187,275.8601599438849
11989.911455567388,901.9682956710122,416.8525054204715,264.54229336455927
11922.32832871564,823.1694333635753,453.7605783112239,186.85660276466996
12722.246649813373,840.4445118428263,378.37435864349766,80.70815361981435
14274.442727178915,895.481562347179,244.210261567366,77.23089350786336
16403.86518306512,929.4406229145603,142.3270604904755,39.04120989133765
18015.888946496147,937.1040170800323,104.90494892021351,40.27552536593489
18990.858645341028,911.1197929351408,60.538179164548346,26.632085319239515
19681.092875318707,908.9022574741798,42.64801726266992,59.40766668011992
20201.81532811086,869.7231221862194,57.338451422850085,99.81851627796784
20117.613399574264,855.1788397037661,86.90785462875193,140.03855750004053
20094.347077215458,776.5747451239488,87.69401152235397,156.3890844042593
19940.346181602465,777.8510581049773,69.47742870825445,178.7896034375892
19634.56023060111,733.1188190101815,80.07211191762018,275.9408926962283
18860.124072086826,601.1152784183563,141.13455460803837,542.2280514168353
18902.225036355132,516.9642340803539,150.5241458970193,585.3554584894607
18692.828135125943,402.3165881834183,221.69695680661837,646.5557287331197
18629.676688723495,400.23229505883114,296.2963218340462,724.4583473867016
18082.36415323557,393.658529605787,435.32352371218434,734.3396944136188
16794.960982715394,350.35196374361243,493.81596229630765,796.6315563260912
15239.441145012883,347.0226074394242,734.2537324384392,621.3232845285961
14017.405261119811,304.01870467151167,872.94643545173,560.7019138579186
12874.031705201725,349.88080282065806,935.2477796359542,491.8993567275724
12266.891483648318,360.78813831403136,938.2811104108346,466.6870803990788
11650.887901196327,275.8601599438849,904.4865227817251,440.83067387223235
11828.155119168123,264.54229336455927,901.9682956710122,487.7315536919992
11668.614622993506,186.85660276466996,823.1694333635753,612.8121987980406
